"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @now_bham: Polls are open #Birmingham! You have until 7 pm to #vote! #mayor #election @bellforbham @WoodfinForBham #alpolitics",FALSE,0,NA,2017-10-04 03:17:16,FALSE,NA,"915415497545482240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TAMGmusic",6,TRUE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Got to meet @aragonabq. Excited for the #election resu… https://t.co/lUB6tZgdWd",FALSE,0,NA,2017-10-04 03:13:45,TRUE,NA,"915414610282389504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:13:12,FALSE,NA,"915414472075776001",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ftvoc",795,TRUE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Got to meet @aragonabq. Excited for the #election resu… https://t.co/4WZRyaEKMA",FALSE,0,NA,2017-10-04 03:12:43,TRUE,NA,"915414351745388545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Got to meet and talk to Dan Lewis. Excited for the… https://t.co/qwLLPLxkdE",FALSE,0,NA,2017-10-04 03:11:32,TRUE,NA,"915414051957522432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:11:17,FALSE,NA,"915413990246842368",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","lucky_burgess",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:05:41,FALSE,NA,"915412582604849155",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Snap_Politics",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:05:32,FALSE,NA,"915412543811731457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","daravi1316",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:03:40,FALSE,NA,"915412073777115136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tony_sanky",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 03:01:37,FALSE,NA,"915411558339153921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jcpenni7k",795,TRUE,FALSE,NA,NA
"#russia linked Facebook ads targeted key states in #election https://t.co/hU1JC6XlXU",FALSE,0,NA,2017-10-04 03:00:16,FALSE,NA,"915411216981512192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","trumprecords",0,FALSE,FALSE,NA,NA
"Information on the upcoming #election is coming to your mailbox. Ballots will be mailed out next week. https://t.co/OvqdnpogHc",FALSE,0,NA,2017-10-04 02:55:04,FALSE,NA,"915409910531284998",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","pleasantgroveut",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:50:13,FALSE,NA,"915408689011585024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","usn112006",795,TRUE,FALSE,NA,NA
"@ecoyuri To The #Governor of #TOKYO Hello How have you been?A general #election is a souce of worry to you(I guess)To be perfectly #honest,",FALSE,0,"ecoyuri",2017-10-04 02:49:26,FALSE,NA,"915408489479933952","89631948","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","resistance1214",0,FALSE,FALSE,NA,NA
"RT @foruaschools: Avoid the #election day lines and vote early to support issue 43 for #upperarlington schools! Voting starts 10/11: https:…",FALSE,0,NA,2017-10-04 02:47:25,FALSE,NA,"915407985819693056",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cpotts20",3,TRUE,FALSE,NA,NA
"“The ballot is stronger than the bullet.” -Abraham Lincoln
#GNFI #Election #WestPapua https://t.co/yYpAFouMq6",FALSE,0,NA,2017-10-04 02:46:20,FALSE,NA,"915407712317509633",NA,"<a href=""https://www.socialjukebox.com"" rel=""nofollow"">The Social Jukebox</a>","MelanesiaPapua",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:45:36,FALSE,NA,"915407525981409281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","charles19712015",795,TRUE,FALSE,NA,NA
"RT @HAGOODMANAUTHOR: SHARE!!!! #FACEBOOK MEETS WITH #PODESTA AND BLOCKS WIKILEAKS TO SWING #ELECTION TOWAR... https://t.co/PvTuATut36 via @…",FALSE,0,NA,2017-10-04 02:35:00,FALSE,NA,"915404859838537729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","blogJAM_net",13,TRUE,FALSE,NA,NA
"RT @StarrySkies_7: Its #Election day!  #Vote #Woodfin for mayor today #Oct3, Birmingham, #Alabama! https://t.co/WuSC4INOSU",FALSE,0,NA,2017-10-04 02:34:59,FALSE,NA,"915404857078681600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TeamTAMG",3,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:33:10,FALSE,NA,"915404398137880576",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HRY_H2H",795,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 02:32:09,FALSE,NA,"915404141731516417",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AhmedSorif7",268,TRUE,FALSE,NA,NA
"RT @StarrySkies_7: Its #Election day!  #Vote #Woodfin for mayor today #Oct3, Birmingham, #Alabama! https://t.co/WuSC4INOSU",FALSE,0,NA,2017-10-04 02:32:07,FALSE,NA,"915404134790164480",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","T_A_MediaGroup",3,TRUE,FALSE,NA,NA
"Beauty of Facebook Live @GrPrChamber - escaped the busy @RevoPlaceGP for wine and a show at home #gpab #Election 20… https://t.co/npwPSRm1f4",FALSE,4,NA,2017-10-04 02:30:57,TRUE,NA,"915403840467304448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustineKelsie",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:30:29,FALSE,NA,"915403724146855936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeplorableShar1",795,TRUE,FALSE,NA,NA
"RT @lmitri_krqe: Loud cheers as Mayoral Candidate Tim Keller arrives to the watch party #election #ABQ",FALSE,0,NA,2017-10-04 02:29:57,FALSE,NA,"915403587756351488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Sue_Sullivan",3,TRUE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Waiting for the man of the hour. Excited for the… https://t.co/chF2y8l4Pr",FALSE,1,NA,2017-10-04 02:19:39,TRUE,NA,"915400995944808449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"Willie Obiakpor &amp; #DictatorBuhari ve killed more than 3000 #harmless #Biafrans in #Anambra alone. 
#Boycott Nig #election in #Anambra.",FALSE,4,NA,2017-10-04 02:19:00,FALSE,NA,"915400834778845189",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",15,FALSE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Waiting for the man of the hour. Excited for the #election results. #CJ375",FALSE,0,NA,2017-10-04 02:18:51,FALSE,NA,"915400793431273472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"Random round 61.... You choose... #vote #poll #election #choice #peopleschoice #yes",FALSE,1,NA,2017-10-04 02:18:40,FALSE,NA,"915400750301433858",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thewhippetbeans",1,FALSE,FALSE,NA,NA
"RT @lmitri_krqe: Loud cheers as Mayoral Candidate Tim Keller arrives to the watch party #election #ABQ",FALSE,0,NA,2017-10-04 02:18:30,FALSE,NA,"915400706726797312",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","krqe",3,TRUE,FALSE,NA,NA
"RT @lmitri_krqe: Loud cheers as Mayoral Candidate Tim Keller arrives to the watch party #election #ABQ",FALSE,0,NA,2017-10-04 02:17:55,FALSE,NA,"915400561201172481",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ABqCommercial",3,TRUE,FALSE,NA,NA
"RT @fauads: @CharlesMBlow #Nullify the #election. It happens in every other democracy.  Why can't we accept it when it happens in #America?",FALSE,0,NA,2017-10-04 02:17:51,FALSE,NA,"915400545329750016",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","gmapixhie",2,TRUE,FALSE,NA,NA
"18th Nov 2017, there will be #NO #election in #Anambra #Biafraland. It is all about #Biafra. We re mourning our brethren killed by zoo Gov.",FALSE,4,NA,2017-10-04 02:16:52,FALSE,NA,"915400296221872129",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",20,FALSE,FALSE,NA,NA
"Loud cheers as Mayoral Candidate Tim Keller arrives to the watch party #election #ABQ",FALSE,4,NA,2017-10-04 02:15:50,FALSE,NA,"915400036095188992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lmitri_krqe",3,FALSE,FALSE,NA,NA
"RT @Christian_KRQE: Here's who to follow for the #Election tonight: @lmitri_krqe, @gburkNM, @madelinedenise, @JackieKentNews, @ChrisMcKeeTV…",FALSE,0,NA,2017-10-04 02:15:41,FALSE,NA,"915399998824644609",NA,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","krqe",2,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 02:14:47,FALSE,NA,"915399770105098240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","music1lover",268,TRUE,FALSE,NA,NA
"@CherylReynolds Yep @NBCNews knows but sadly that's not their business. Fair and accurate news that is. They didn't learn from #election?",FALSE,0,"CherylReynolds",2017-10-04 02:14:03,FALSE,"915397450709573633","915399587690455040","16043205","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IanHanson8",0,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:12:08,FALSE,NA,"915399105555427329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","The2ndguardsUS",795,TRUE,FALSE,NA,NA
"At #FlixBrewhouse in #Albuquerque for @LewisABQ Watch Party. Waiting for the man of the hour. Really excited for th… https://t.co/uZtSkTmew3",FALSE,0,NA,2017-10-04 02:10:39,TRUE,NA,"915398731809394688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DABgrl84",0,FALSE,FALSE,NA,NA
"Researchers Are Upset That #Twitter Is Dismissing Their Work On #Election #Interference - BuzzFeed News https://t.co/p3bPtlMB3O",FALSE,0,NA,2017-10-04 02:09:40,FALSE,NA,"915398484899090433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WideEyedCurious",0,FALSE,FALSE,NA,NA
"#Biafrans in #Anambra must boycott d 18th Nov #election in #Anambra by d zoo niGEria Gov. 
#Support #BiafraReferendum, #BiafrExit.",FALSE,6,NA,2017-10-04 02:09:16,FALSE,NA,"915398381316526082",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",19,FALSE,FALSE,NA,NA
"RT @Christian_KRQE: Here's who to follow for the #Election tonight: @lmitri_krqe, @gburkNM, @madelinedenise, @JackieKentNews, @ChrisMcKeeTV…",FALSE,0,NA,2017-10-04 02:09:06,FALSE,NA,"915398343093714944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rmartintv",2,TRUE,FALSE,NA,NA
"18th Nov 2017 is a day of mourning 4 those #Biafrans killed by Willie Obiakpor &amp; #DictatorBuhari in #Anambra #Biafraland. #NO #election.",FALSE,4,NA,2017-10-04 02:07:39,FALSE,NA,"915397977832873985",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",19,FALSE,FALSE,NA,NA
"RT @rr7lv: HOW MAD R U @realDonaldTrump ABOUT HOW #RUSSIA interfered  W/OUR #ELECTION 2 STATES WHICH @HillaryClinton PROBABLY REALLY WON #T…",FALSE,0,NA,2017-10-04 02:07:16,FALSE,NA,"915397880487272448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","suekhi",1,TRUE,FALSE,NA,NA
"HOW MAD R U @realDonaldTrump ABOUT HOW #RUSSIA interfered  W/OUR #ELECTION 2 STATES WHICH @HillaryClinton PROBABLY… https://t.co/fDicWdpV4u",FALSE,0,NA,2017-10-04 02:06:45,TRUE,NA,"915397749247561729",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","rr7lv",1,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:06:17,FALSE,NA,"915397631282749440",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BigLeague2020",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 02:05:20,FALSE,NA,"915397392299646976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Craigthepatriot",795,TRUE,FALSE,NA,NA
"Duped by Russian bots 
I hid family and friends 
Now your vote makes sense 

#haiku #whyWiscowhy #election @cnn 
 https://t.co/pJ54bWxTfy",FALSE,1,NA,2017-10-04 02:03:37,FALSE,NA,"915396959984287744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","notawiscogirl",0,FALSE,FALSE,NA,NA
"Here's who to follow for the #Election tonight: @lmitri_krqe, @gburkNM, @madelinedenise, @JackieKentNews, @ChrisMcKeeTV, and @RebeccaKRQE",FALSE,8,NA,2017-10-04 02:03:12,FALSE,NA,"915396855982309376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Christian_KRQE",2,FALSE,FALSE,NA,NA
"#Biafrans world wide ve rejected d zoo niGEria &amp; will not participate in her fake #elections anymore. #NO #election in #Anambra this year.",FALSE,7,NA,2017-10-04 02:03:12,FALSE,NA,"915396855244185601",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","jim3love",24,FALSE,FALSE,NA,NA
"RT @jim3love: There will be #NO #election in #Anambra #Biafraland come 18th Nov 2017. #Biafrans re mourning their lovely ones massacred by…",FALSE,0,NA,2017-10-04 02:01:42,FALSE,NA,"915396480093048832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tonytonerro9",24,TRUE,FALSE,NA,NA
"RT @HAWD_MAN: #Somaliland Presidential #election #Voting 2017 How Does It Work.

#djibouti #somalia #ethiopia... https://t.co/gZXTdqCGQu",FALSE,0,NA,2017-10-04 01:58:08,FALSE,NA,"915395581312360448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mobilkuini",268,TRUE,FALSE,NA,NA
"RT @USSANews: Cartoon Explains the Real Reason #Hillary Lost the #Election - https://t.co/f2pPCpRvez https://t.co/xbNQjzr2N6",FALSE,0,NA,2017-10-04 01:57:52,FALSE,NA,"915395513217888256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BlessThe_US",7,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:54:16,FALSE,NA,"915394610330927109",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jeff_Bay_Area",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:53:25,FALSE,NA,"915394394047606786",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","solen_yanda",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:53:23,FALSE,NA,"915394387713998849",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SamWiseMD",795,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:52:15,FALSE,NA,"915394102597910529",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jkaccinni",795,TRUE,FALSE,NA,NA
"RT @MsButterflyyy: Wow, those Russian Facebook ads really cooked the goose! #Russia #US #Election https://t.co/lYFGMCU2Py",FALSE,0,NA,2017-10-04 01:51:40,FALSE,NA,"915393954547404800",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bhsnitzer",1,TRUE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:47:13,FALSE,NA,"915392835070898176",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","maggiej348",795,TRUE,FALSE,NA,NA
"Wow, those Russian Facebook ads really cooked the goose! #Russia #US #Election https://t.co/lYFGMCU2Py",FALSE,0,NA,2017-10-04 01:47:00,FALSE,NA,"915392780247150593",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MsButterflyyy",1,FALSE,FALSE,NA,NA
"RT @kwilli1046: #Wikileaks Bombshell: #Podesta Emails Prove #Facebook Colluded With Hillary #Clinton During #Election https://t.co/9vuwdM80…",FALSE,0,NA,2017-10-04 01:45:49,FALSE,NA,"915392480215949312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ANTIGLOBALIST14",795,TRUE,FALSE,NA,NA
